"activity" "subject" "subject.1" "activity.1" "TimeDomain_BodyAccelerometer-mean-X" "TimeDomain_BodyAccelerometer-mean-Y" "TimeDomain_BodyAccelerometer-mean-Z" "TimeDomain_BodyAccelerometer_StandardDeviation_X" "TimeDomain_BodyAccelerometer-correlation-X,Z" "TimeDomain_BodyAccelerometer-correlation-Y,Z" "TimeDomain_GravityAccelerometer-mean-X" "TimeDomain_GravityAccelerometer-mean-Y" "TimeDomain_GravityAccelerometer-mean-Z" "TimeDomain_GravityAccelerometer_StandardDeviation_X" "TimeDomain_GravityAccelerometer-correlation-X,Z" "TimeDomain_GravityAccelerometer-correlation-Y,Z" "TimeDomain_BodyAccelerometerJerk-mean-X" "TimeDomain_BodyAccelerometerJerk-mean-Y" "TimeDomain_BodyAccelerometerJerk-mean-Z" "TimeDomain_BodyAccelerometerJerk_StandardDeviation_X" "TimeDomain_BodyAccelerometerJerk-correlation-X,Z" "TimeDomain_BodyAccelerometerJerk-correlation-Y,Z" "TimeDomain_BodyGyroscope-mean-X" "TimeDomain_BodyGyroscope-mean-Y" "TimeDomain_BodyGyroscope-mean-Z" "TimeDomain_BodyGyroscope_StandardDeviation_X" "TimeDomain_BodyGyroscope-correlation-X,Z" "TimeDomain_BodyGyroscope-correlation-Y,Z" "TimeDomain_BodyGyroscopeJerk-mean-X" "TimeDomain_BodyGyroscopeJerk-mean-Y" "TimeDomain_BodyGyroscopeJerk-mean-Z" "TimeDomain_BodyGyroscopeJerk_StandardDeviation_X" "TimeDomain_BodyGyroscopeJerk-correlation-X,Z" "TimeDomain_BodyGyroscopeJerk-correlation-Y,Z" "TimeDomain_BodyAccelerometerMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerMagnitude-arCoeff4" "TimeDomain_GravityAccelerometerMagnitude-arCoeff3" "TimeDomain_GravityAccelerometerMagnitude-arCoeff4" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff3" "TimeDomain_BodyAccelerometerJerkMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeMagnitude-arCoeff4" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff3" "TimeDomain_BodyGyroscopeJerkMagnitude-arCoeff4" "FrequencyDomain_BodyAccelerometer-mean-X" "FrequencyDomain_BodyAccelerometer-mean-Y" "FrequencyDomain_BodyAccelerometer-mean-Z" "FrequencyDomain_BodyAccelerometer_StandardDeviation_X" "FrequencyDomain_BodyAccelerometer-maxInds-Y" "FrequencyDomain_BodyAccelerometer-maxInds-Z" "FrequencyDomain_BodyAccelerometer-meanFreq-X" "FrequencyDomain_BodyAccelerometer-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometer-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerJerk-mean-X" "FrequencyDomain_BodyAccelerometerJerk-mean-Y" "FrequencyDomain_BodyAccelerometerJerk-mean-Z" "FrequencyDomain_BodyAccelerometerJerk_StandardDeviation_X" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Y" "FrequencyDomain_BodyAccelerometerJerk-maxInds-Z" "FrequencyDomain_BodyAccelerometerJerk-meanFreq-X" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-1,24" "FrequencyDomain_BodyAccelerometerJerk-bandsEnergy-25,48" "FrequencyDomain_BodyGyroscope-mean-X" "FrequencyDomain_BodyGyroscope-mean-Y" "FrequencyDomain_BodyGyroscope-mean-Z" "FrequencyDomain_BodyGyroscope_StandardDeviation_X" "FrequencyDomain_BodyGyroscope-maxInds-Y" "FrequencyDomain_BodyGyroscope-maxInds-Z" "FrequencyDomain_BodyGyroscope-meanFreq-X" "FrequencyDomain_BodyGyroscope-bandsEnergy-1,24" "FrequencyDomain_BodyGyroscope-bandsEnergy-25,48" "FrequencyDomain_BodyAccelerometerMagnitude-entropy" "FrequencyDomain_BodyAccelerometerMagnitude-skewness" "FrequencyDomain_BodyAccelerometerMagnitude-kurtosis" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-entropy" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-skewness" "FrequencyDomain_BodyBodyAccelerometerJerkMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeMagnitude-entropy" "FrequencyDomain_BodyBodyGyroscopeMagnitude-skewness" "FrequencyDomain_BodyBodyGyroscopeMagnitude-kurtosis" "FrequencyDomain_BodyBodyGyroscopeJerkMagnitude-entropy"
"STANDING" 18 18 5 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.0781504281315069 0.236702763182192 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 0.240264338410959 0.385283700821918 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 0.0281938687910959 0.0889811037767123 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.151409217683562 -0.51041102439726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.172633969190411 -0.226154455746575 0.139184327665753 -0.134585137954795 0.139184327665753 -0.134585137954795 -0.0193637665202521 -0.217346227794521 0.1307893872 -0.0327586971032877 0.0449270351232877 -0.266843724228767 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.924200913150685 -0.919915700821918 0.0156695760694521 -0.998069542465753 -0.999778259589041 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.431232876712329 -0.261369863013699 0.200295939657534 -0.999684344520548 -0.999783259863014 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.851524524383562 -0.879074161506849 -0.250059300982877 -0.99930963630137 -0.999918943561644 -0.837356048082192 -0.38864149269726 -0.664330160561644 -0.980993995068493 -0.578707501163014 -0.817173825890411 -0.618999866438356 -0.211941573797575 -0.540879742068493 -0.876280891917808
"WALKING" 18 18 1 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.133505347933214 0.287613406785714 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.0431719760053571 -0.0955170849821429 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 0.155563489696429 0.103807919607143 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 0.0164886327321429 0.167294092660714 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 0.0139451739035714 0.165249638428571 -0.0357950343660714 0.0434363501785714 -0.0357950343660714 0.0434363501785714 -0.246383179017857 0.115628821846429 0.0598533063819643 -0.0326847932107143 -0.069568142225 -0.254836191769643 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.735714282678571 -0.810439557857143 -0.362107081928571 -0.825927820714286 -0.950959585357143 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.327142857142857 -0.207142857142857 -0.34877438 -0.891602728035714 -0.95420217 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.688940095 -0.65270936125 0.0182394601107143 -0.878301706785714 -0.986178578035714 0.365256983392857 -0.415303509357143 -0.699915087178571 0.212469489698214 -0.104259572476786 -0.462064340535714 0.398969961428571 -0.474985932803571 -0.779858535714286 0.220407377017857
"WALKING_DOWNSTAIRS" 18 18 3 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.3297753946 0.243939885354 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 0.227744644832727 0.444092357436364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.188698232305455 0.253121839030909 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 0.108780965941818 -0.00714864583636364 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 0.116821803031273 0.0257652267727273 -0.0628484427818182 0.0386887605418182 -0.0628484427818182 0.0386887605418182 -0.145270753721455 0.0312109508818182 0.0720314496985455 -0.0190972431454545 -0.0673298164290909 -0.115262935701818 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.804848484727273 -0.847552446363636 -0.435841503272727 -0.821201515818182 -0.965451757454545 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.416050500909091 -0.478545454545455 -0.238545454545455 -0.334193776218182 -0.896986182545455 -0.965821194 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.513947089545455 -0.855718474181818 -0.823197492 -0.300670600338182 -0.866152801272727 -0.975777057636364 0.474342048909091 -0.391049618018182 -0.702993933636364 0.228573822263636 0.0647247616490909 -0.2349074086 0.345174203636364 -0.258720508090909 -0.591559952545455 0.136294413127273
"WALKING_UPSTAIRS" 18 18 2 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.26486434932931 0.117730564924138 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 0.0828338510344828 0.108705820637931 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.563202134655172 -0.220037568017241 0.197598340193103 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.593841504137931 -0.269010744965517 0.205071594863793 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.76068902862069 -0.102404407568966 -0.0819488300206897 -0.0311904808275862 0.0688047587258621 -0.0311904808275862 0.0688047587258621 -0.0160302507241379 -0.0892197420741379 -0.209743632315517 0.199103252117241 -0.0171129926896552 -0.177211482115517 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.350639840862069 -0.825287356034483 -0.871352783448276 -0.517596843103448 -0.751877555862069 -0.982894367931034 -0.589410590172414 -0.579650286034483 -0.736149274137931 -0.575331252413793 -0.750344827586207 -0.764827586206897 -0.442089377068966 -0.946420280344828 -0.985294718448276 -0.59232371 -0.649817266551724 -0.504364096896552 -0.60071129637931 -0.932146828793103 -0.873959571551724 -0.304205040627586 -0.82884762 -0.98510886637931 0.305365815172414 -0.339206642431034 -0.684409249827586 0.0458130970517241 -0.0674514409827586 -0.389856055465517 0.254646865103448 -0.111867624863793 -0.484882584403448 -0.0115336735141379
"LAYING" 19 19 6 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.965019579518072 0.0473214902373494 -0.110454013101205 -0.680043155060241 0.725646622771084 0.68762385253012 -0.958959611084337 0.17800230560241 -0.242773150715663 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.983605223493976 0.074482508639759 -0.000575647156626505 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.981357611445783 0.17350567393012 -0.34636548660241 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.976105663493976 0.0391059185651807 -0.164656627778313 0.135639078322892 -0.147258715696386 0.135639078322892 -0.147258715696386 -0.168918254191566 0.107692770919277 0.295429028963855 -0.249166597108434 -0.123189837542169 0.143864040455422 -0.97453373 -0.972798824096386 -0.985340447349398 -0.962085001204819 -0.778313253253012 -0.765523632855422 -0.25318866264 -0.999536905662651 -0.999742236746988 -0.983478561807229 -0.974878270963855 -0.986506488795181 -0.985278006987952 -0.193253012048193 -0.148915662650602 0.135277438 -0.999710765903615 -0.999738419518072 -0.974196217590361 -0.972061003493976 -0.97393233253012 -0.983944795060241 -0.892732218746988 -0.945159949879518 0.249209411510602 -0.999029713012048 -0.999758261927711 -0.845328917469879 -0.222431522048193 -0.458968402220482 -0.957284009156626 -0.432144144839759 -0.748545960072289 -0.591544459879518 -0.209962663819277 -0.506092192481928 -0.778279753855422
"SITTING" 19 19 4 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.631655586328767 0.30624561029863 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.806746340205479 0.457199785506849 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.987043285479452 0.0668417355027397 -0.0493324895863014 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 0.181955102452055 -0.485480286643836 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.988464752739726 0.260236736723288 -0.0860812657945206 0.100948308055479 -0.0791755718164384 0.100948308055479 -0.0791755718164384 -0.0937010599150685 -0.113047323994521 -0.0034707093369863 0.0489494106575342 -0.036687569739726 -0.160064246039726 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.975204245342466 -0.946118721369863 -0.95574288690411 -0.315288055164384 -0.996524593150685 -0.999564372465753 -0.986775590136986 -0.979141571643836 -0.98398048 -0.988576991369863 -0.443835616438356 -0.324931506849315 0.091700311709589 -0.999603661780822 -0.999734944383562 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.985576048219178 -0.951391956849315 -0.962210675616438 -0.0192868116287671 -0.99889085369863 -0.999831221780822 -0.777765025616438 -0.164071276945479 -0.461050951931507 -0.967312198630137 -0.477501007109589 -0.755064676958904 -0.577048002082192 -0.0958288298082192 -0.410716798027397 -0.845977521232877
"STANDING" 19 19 5 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.268123767191781 0.260518017616438 0.944045837534247 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.403024730726027 0.407634147726027 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.984792035205479 0.0294281441945205 0.0332170370450685 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.946109711917808 0.34427510730137 -0.387029413005616 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.97512668739726 0.279409127383562 -0.244999390920548 0.0974972426821918 -0.081826589779452 0.0974972426821918 -0.081826589779452 -0.103085048432877 -0.0304573232969863 0.11283368069726 0.0129288557739726 0.0392314199452055 -0.207298696030137 -0.987352048356164 -0.952872872465753 -0.968543351780822 -0.991161671369863 -0.918721461369863 -0.951527924109589 0.0424164044835616 -0.997025001917808 -0.999647285068493 -0.985039596164384 -0.970011345890411 -0.983463295479452 -0.985913722328767 -0.437808219178082 -0.235068493150685 0.199135943480822 -0.999593116712329 -0.999700350821918 -0.947865639178082 -0.975061671643836 -0.965100636164384 -0.946607045616438 -0.909854175342466 -0.920642417808219 -0.283665469939726 -0.998199678767123 -0.999758150136986 -0.785136014657534 -0.321658068869863 -0.609577716438356 -0.946935977808219 -0.523774306123288 -0.806848870616438 -0.572265621493151 -0.162768288283014 -0.503489383219178 -0.835325348767123
"WALKING" 19 19 1 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 -0.379770891653846 0.102414310929231 0.935222559230769 -0.2233381 -0.0898428797307692 -0.9698614625 0.0916202989088462 0.00119991376923077 0.0822246284461538 0.0144113482019523 -0.0327528722288462 0.110306729315577 -0.0904781213653846 -0.110241386096154 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0264357957923077 0.134469445765385 0.0722994445826923 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0801186523134615 0.514241795576923 -0.193394011365385 0.00588670596923077 -0.0718891301903846 0.00588670596923077 -0.0718891301903846 -0.195413851096154 0.196868843140385 0.0904128400153846 0.0453737742615385 -0.00248416421134615 -0.0840015464711538 -0.0299815666923077 0.169258575663077 -0.104423357596154 -0.0578820787019231 -0.6499999975 -0.673076920961538 -0.176447542226923 -0.655616415192308 -0.665561688384615 0.0336380997853846 0.0107318703980769 -0.129367902596154 0.0908366492173077 -0.473076923076923 -0.100769230769231 -0.214787048403846 -0.593328298653846 -0.682561689326923 0.228142361865385 -0.0973549846596154 -0.01050470716 -0.108388809533846 -0.56203474 -0.603448277115385 -0.0936162175923077 -0.609224503461538 -0.843658610961538 0.645976429230769 -0.566986120576923 -0.817423291346154 0.559392936153846 -0.106532005303846 -0.437756498725 0.7117150125 -0.275488295934615 -0.608986572884615 0.586531014423077
"WALKING_DOWNSTAIRS" 19 19 3 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.626917070512821 -0.2517688114 0.264005805948718 0.881940855128205 -0.215018042307692 -0.126146868942821 -0.899726139487179 0.0287629111794872 0.258308044897436 0.0730930306923077 -0.0386872111282051 -0.00955202497435897 0.544273037307692 -0.17550895974359 0.0212193385897436 -0.205775427307692 0.0274707556666667 0.163962510807692 0.267657219333333 -0.124651021438462 -0.0780447454923077 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.179148649684615 0.0493781013461538 -0.153863887461538 0.086373860474359 -0.108140119910256 0.086373860474359 -0.108140119910256 0.0304857879 -0.129526303016667 0.248212367128205 -0.166645682164103 -0.0307253450930769 -0.0365655682615385 0.537012022051282 0.494457802230769 0.110659220744872 0.658506543333333 -0.567521367179487 -0.595660750512821 -0.323137202076923 -0.451347804461538 -0.559397085666667 0.474317256051282 0.276716853307692 0.0595905768717949 0.476803887476923 -0.476923076923077 -0.21025641025641 -0.240575873128205 -0.299662776589744 -0.562403432179487 0.474962448333333 0.147083143564103 0.210673073192308 0.196613286661538 -0.619520265128205 -0.455349248538462 -0.147027421297436 -0.557395107179487 -0.583169277948718 0.858184749230769 -0.516861216666667 -0.785250035128205 0.794027766410256 -0.205075513846154 -0.504089067794872 0.782078765897436 -0.375687741102564 -0.686057398461538 0.67997534
"WALKING_UPSTAIRS" 19 19 2 0.242118808925 -0.0303986615775 -0.151054607725 -0.1287420952375 -0.20949986265 0.1767417860175 0.8294283725 -0.3871007085 -0.2210087627 -0.916495992 0.492181027375 0.252049179825 0.08315450836225 0.056818586275 0.0316681980575 -0.1742790558 0.12264404984 0.07086917803 0.0388537087875 -0.134514320575 -0.000233248224999999 -0.4068000325 -0.3504126719225 0.39087207 -0.1018063044 -0.0346288461475 -0.0533545875525 -0.23937641116 0.0584694983325 -0.1811226382875 0.021345445025 -0.051493167478 0.021345445025 -0.051493167478 -0.13130424977 -0.2204795131975 0.23494146225 -0.246676524625 -0.022336570965 -0.22755272685 -0.15687949467775 0.111818164225 -0.2196444734075 -0.11993477534 -0.73333333 -0.7615384595 -0.344101732195 -0.66458572875 -0.87929112575 -0.2053226461925 -0.073928372175 -0.3806571232 -0.2172651781 -0.458 -0.351 -0.273942744225 -0.77514763475 -0.8848178415 -0.194485509535 -0.2254218170275 -0.06612935167 -0.4775147465 -0.8935483855 -0.8982758625 0.0111728554515 -0.59209076575 -0.9152688925 0.58804061175 -0.59347706575 -0.84478699125 0.39331438525 -0.65085389975 -0.89875846575 0.62858791325 -0.44850448575 -0.74385428575 0.453379385
"LAYING" 20 20 6 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.962249114705882 -0.244924043191176 -0.184965085867647 -0.472431415573529 0.864882956617647 0.477573305 -0.928674215147059 -0.255983130661765 -0.441664645282206 0.0892716006470588 0.00110822495382353 -0.00309891846569118 -0.984270728235294 0.0191878240191176 -0.0500925630435147 -0.0231760616308824 -0.0954899626029412 0.123680209926471 -0.984477414264706 0.100530157514706 -0.229641189691176 -0.0995033069117647 -0.038776298 -0.0610028293088235 -0.989283577352941 -0.0731347107485294 -0.00657015040735294 0.15362494375 -0.143460867551471 0.15362494375 -0.143460867551471 -0.159061700492647 0.0149734248205882 0.202940346823529 -0.121541677263235 -0.135163357502941 -0.0601240722691176 -0.965728781617647 -0.965595958382353 -0.976392651323529 -0.960997907205882 -0.60490196075 -0.796380090044118 -0.213034275557353 -0.998091979264706 -0.9995624925 -0.983889985147059 -0.9772207075 -0.982876212058823 -0.986213883088235 -0.295294117647059 -0.239411764705882 0.116642082939706 -0.999432631323529 -0.999652795588235 -0.982619403529412 -0.973120029558823 -0.972278603529412 -0.985154588529412 -0.798861479264706 -0.845841784852941 -0.0430078509941176 -0.999081446176471 -0.999811619264706 -0.841488155382353 -0.379900699535294 -0.625702255358824 -0.946068068529412 -0.501124962323529 -0.802047488970588 -0.627923845044118 -0.338730019985294 -0.64756057825 -0.803964897058824
"SITTING" 20 20 4 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.242736864362576 0.11411080596 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.309390129651515 0.0359516240454545 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 0.109373846575758 0.149078278189394 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.00927970677878788 -0.268413450772727 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.00877607367318182 -0.148651981590909 0.162464143825758 -0.13881425680303 0.162464143825758 -0.13881425680303 -0.000155630536363636 -0.192631624119394 0.0750661677727273 0.00390528881818182 -0.0269312978727273 -0.164363625121212 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.867676767272727 -0.917249417121212 -0.0618890358893939 -0.991059841666667 -0.99914928030303 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.453333333333333 -0.416363636363636 0.136601130674242 -0.998664435909091 -0.999482467727273 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.883675463787879 -0.900731452575758 -0.0327018882469697 -0.996813289393939 -0.999579492727273 -0.733313756066667 -0.328009656090909 -0.596970397 -0.904843138030303 -0.468793388281818 -0.755732761060606 -0.552785901818182 -0.223091485787879 -0.558924420181818 -0.788711495687879
"STANDING" 20 20 5 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.163829452410959 0.235227964853425 0.911231752465753 -0.305938716712329 0.0708655286023288 -0.981916942054795 -0.0325591949041096 0.232419034473973 0.0763556159315068 0.0116930221630137 -0.00613681937487671 -0.959528332191781 -0.130529762547945 0.00679117451369863 -0.0241335049573973 -0.0698308923617808 0.0773671448739726 -0.886749172739726 0.0486538077534247 -0.330140461109589 -0.102049132684932 -0.0432152397506849 -0.051815224739726 -0.921644239863014 0.0326491932520548 -0.190616377834247 0.153254920760274 -0.0327737436712329 0.153254920760274 -0.0327737436712329 -0.0838878975136986 0.00647693206027397 0.124833711548493 0.0176330992150685 -0.00865781892465753 -0.0806668363561644 -0.96193272890411 -0.898194212465753 -0.929985824794521 -0.96980617890411 -0.910502282465753 -0.922023182054794 -0.0732793888890411 -0.991621996027397 -0.997779149315069 -0.959710489315069 -0.935717554109589 -0.952741107945206 -0.963098911506849 -0.571506849315068 -0.317260273972603 0.0982414306372603 -0.997075871369863 -0.997951919452055 -0.881019424794521 -0.91064914109589 -0.911409911643836 -0.890525705068493 -0.849756958082192 -0.871516296438356 -0.358192762694521 -0.991163150547945 -0.998626498219178 -0.562562377109589 -0.236588067958904 -0.550966873849315 -0.768247042191781 -0.328820342513699 -0.651941339726027 -0.240299490178082 -0.227638957734247 -0.584365281191781 -0.48963768539726
"WALKING" 20 20 1 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 -0.398864653921569 0.324568520590196 0.899965205686274 -0.344443913137255 -0.035130214 -0.970327266470588 0.0418127513529412 0.363529087560784 0.0841234323137255 -0.0210619558882353 0.00634457223529412 -0.090645041854902 -0.445592710941176 0.341932884627451 -0.0234104225980392 -0.074105054612549 0.0851359929294118 -0.23294061427451 0.000193380833333332 0.217787259905882 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 -0.253227445431373 -0.0978669084431373 -0.0373081043529412 -0.0810544868431372 -0.0437032618098039 -0.0810544868431372 -0.0437032618098039 -0.292792991058824 0.109784247830784 -0.170906567633333 0.281595277588235 -0.353425136235294 0.182403665072549 -0.147404272166667 0.403465950921569 -0.272213861705882 -0.234985644352941 -0.745098036470588 -0.628959276078431 -0.227319943784314 -0.703860917843137 -0.876078048235294 -0.138717234372549 0.157933952294118 -0.34599447627451 -0.122237205541176 -0.402352941176471 -0.403137254901961 -0.257051149084314 -0.72787570627451 -0.876693280588235 -0.0936248686019608 0.0310145965868627 -0.108892495684314 -0.279931528352941 -0.619228340588235 -0.384719407568627 -0.0966990321215686 -0.653577287254902 -0.919671430392157 0.657098918823529 -0.70002953627451 -0.904835379215686 0.551091339411765 -0.171908315901961 -0.537465205490196 0.75375625254902 -0.432086074445098 -0.713304585294118 0.658618270196078
"WALKING_DOWNSTAIRS" 20 20 3 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.0745098785288889 -0.225854619295556 0.0424459191111111 0.91972663 -0.277419718666667 -0.0282591579777778 -0.940458075111111 0.151418774666667 0.269753838 0.0695031058 0.00436449644888889 -0.00253482149777778 -0.135699627468889 -0.157373437597778 -0.0509669916422222 -0.111367747557778 0.0139023395111111 0.103900480541333 -0.204939567711111 -0.133081503962222 -0.0894675994177778 -0.0452503065777778 -0.0577371504488889 -0.061531283 -0.249235098988889 -0.345514492531111 -0.10671431386 -0.130697259755556 0.112734946977778 -0.130697259755556 0.112734946977778 -0.0264328847066667 -0.0211165544222222 -0.0442600361466667 0.103399965477778 -0.201898260615556 0.137197835511111 -0.0343309987555556 0.524187686888889 -0.188098811986667 0.113033424261778 -0.743703701555556 -0.526495725266667 -0.497514721777778 -0.635857593111111 -0.929454897555556 -0.199360430553978 0.20582901724 -0.356220245355556 -0.147278592755556 -0.479111111111111 -0.448888888888889 -0.450948560266667 -0.649578399111111 -0.935249448222222 -0.0629572600911111 -0.138097945555556 0.257037841093333 -0.253365630644444 -0.559856632422222 -0.737931034444445 -0.221550022017778 -0.322604397088889 -0.897543823111111 0.662792945555556 -0.435811805777778 -0.751125632888889 0.529893000888889 0.161957925542222 -0.136871745537778 0.713001069777778 -0.496046407933333 -0.792954171333333 0.583599455111111
"WALKING_UPSTAIRS" 20 20 2 0.252098317156863 -0.0282258047588235 -0.121023947784314 -0.116088676011765 -0.257654508705882 0.320491770019608 0.777095717058824 -0.479894842941176 -0.130117634791765 -0.931405014313725 0.283082768843137 0.412147474784314 0.0836451256901961 0.00659982629803922 -0.024542099304902 -0.185695388078431 -0.474624989529412 0.426183415107843 0.0659193258862745 -0.174650964745098 0.058701941845098 -0.492701193921569 -0.245383674317647 0.0035337658254902 -0.148389168870392 -0.0189816250372549 -0.0518985451176471 -0.471107678431373 -0.0819399389745098 0.0405764300941176 -0.110389517399216 0.0132266977527451 -0.110389517399216 0.0132266977527451 -0.0454465034882353 -0.385810859686274 -0.10454163247451 0.0707192066411765 -0.125689075372549 -0.373600346372549 -0.140439074776471 -0.0293832440223529 -0.318431522156863 -0.108444759592157 -0.802614379215686 -0.858220209411765 -0.448492302764706 -0.694634923333333 -0.954486727843137 -0.256162264623529 -0.312161098966667 -0.492755895098039 -0.187090779486275 -0.593725490196078 -0.467450980392157 -0.475001504117647 -0.79022074372549 -0.954198616862745 -0.372684353921569 -0.162341385629412 0.115076640798039 -0.532021733921569 -0.812776722627451 -0.797160245294118 -0.157268645741765 -0.293112781170588 -0.922130185098039 0.494463072352941 -0.179663832217647 -0.463357200862745 0.400088575490196 -0.281782112294118 -0.650055050392157 0.645882854509804 -0.519899448431373 -0.80190783627451 0.485000660784314
